Language,GitURL,GitRef,BuildTool,BuildStatus,FileCount,LinesofCode,PackageCount,DependencyCount,QuickScanDuration,FullScanDuration,TotalCPUCores,TotalMemory
python,https://github.com/zekun-li/dpr_with_geolm,130a32fd56a36115a44b07cdf49df6277f606456,pip,pass,646,168202,1,69,81,417,8,31
python,https://github.com/MediGenie/inferenceserver,ac14c7e0f430a00874bb5ac131a071fb3ac4d964,pip,pass,639,162775,3,70,90,427,8,31
python,https://github.com/Okibaba/tutorials_workflow_demo,7583e44db6a3797c6da3a6831515a52db85b42d2,pip,pass,641,162371,1,16,30,132,8,31
python,https://github.com/TaylorChyi/FlappyBird,9aa0d27dc704f1ab25bd4cd6e58c5c090571a5f5,pip,pass,640,162687,1,15,26,135,8,31
python,https://github.com/ayuk007/ALL_Data_Management,ab5474024815ccde14916359d4fcc56cce637041,pip,pass,624,162086,1,16,21,117,8,31
python,https://github.com/sirjuns/techtrends,8c69264e95b7d4567b53434ba605f691fb5bec71,pip,pass,624,162157,1,7,19,115,8,31
python,https://github.com/Okemwag/Apextech,735439af79c42fefd86c95275e37a634b9182210,pip,pass,639,162258,1,26,34,136,8,31
python,https://github.com/gilbertk27/test-api-vercel,fa6122a951696644a6b24cefef658c32bbfa20c7,pip,pass,623,162074,1,16,20,116,8,31
python,https://github.com/dubhunter/material-filesystem,2edc1b9d6bc1fd451551bb6f3839b218ff7d15d3,pip,pass,632,162993,1,5,18,111,8,31
python,https://github.com/lewoudar/ws,df5b1b3a9428778485b9ce8e829f17f1981a738b,pip,pass,666,164744,10,220,46,146,8,31
python,https://github.com/samuelburbulla/trafo-pinn,7f7015f9ebbe5e7a8ab314a06819b666db94a4d5,pip,pass,627,162355,1,43,76,344,8,31
python,https://github.com/wang422403/chatgpt-on-wechat2,b72b1dc32081806b2069d44944575d6d5d0ebf18,pip,pass,739,173414,1,36,22,129,8,31
python,https://github.com/Alexandra-SR/Cloud-Proyecto,c5381411f4d2e68f2cd281cb631f642cdf287a0b,pip,pass,626,162136,3,33,48,349,8,31
python,https://github.com/hongantran3804/Resume,de8fa710da533a2208d630953ebdf38e28b280ca,pip,pass,624,162095,1,61,88,215,8,31
python,https://github.com/aidandenlinger/Manga-Spread-Stitcher,c78b93b272266e78ad6b4a036058ecaeb78d5361,pip,pass,623,162317,1,1,19,112,8,31
python,https://github.com/MrNomid/khabarovsk-remezov,30fd23a2865205164a91ba05038f13e080597807,pip,pass,625,162238,1,4,26,123,8,31
python,https://github.com/navnit3366/TFG-CVSP-solver-master,c5647a0b9b6c27e20826afe3149d291dfdc96da0,pip,pass,630,163179,1,23,40,185,8,31
python,https://github.com/flora0110/Elasticsearch_test,5a629728c731bd7ad9602f2b97907258a32fdb86,pip,pass,623,162068,1,12,21,113,8,31
python,https://github.com/redeian/MSTeamsCleanGrade,191264abc707fff9a4ac4f42aa2c895859766218,pip,pass,625,162102,1,48,35,185,8,31
python,https://github.com/llcc01/python_hibot_b_library,916ddeb9181ccae78f17fdc5a7afa69577650370,pip,pass,627,162871,1,2,16,108,8,31
python,https://github.com/mldmort/snoopSV,bd758429f47cd41c8c26a4c2ee7aac318803ac17,pip,pass,633,163768,1,14,28,152,8,31
python,https://github.com/Skaronator/devops-toolbox,f1812478ec604f0c672835b2d376fd2e66739c2b,pip,pass,626,162109,1,6,17,108,8,31
python,https://github.com/KCL-RIE/Python-Workshop,9c5d1bdfa11f4f9684d10fbabba5f0121a522ffe,pip,pass,632,162301,1,1,16,111,8,31
python,https://github.com/syncom/twitbot-iwpt,3918418909d58ca8b2d726a8102310011d41936d,pip,pass,623,162161,1,8,21,116,8,31
python,https://github.com/elydre/stats,259b9126d62805b5609d04e3d685fd5da7b41691,pip,pass,624,162393,1,12,19,112,8,31
python,https://github.com/InfluxCommunity/quix-saving-holidays,1210c203ac48072ebea9a72227c5b8448be70085,pip,pass,632,162305,5,63,157,944,8,31
python,https://github.com/S4G0/project_mlds,4a71a57e0d55d3e0d185764f9ef1aa79071c88e6,pip,pass,631,162655,3,95,153,379,8,31
python,https://github.com/tdgrant1/denss,8ffb98f818a8e9a5955a0f0a5ccb5b91967e401a,pip,pass,651,168702,1,1,16,120,8,31
python,https://github.com/chroma-core/chroma,92643460c5211d2aa250882f443e4e9de73f6f1b,pip,pass,739,182507,3,92,75,494,8,31
python,https://github.com/shadowrezi/just-userbot,667988806898dd3c0c3f24d04a01787227937474,pip,pass,643,162646,1,91,49,192,8,31
python,https://github.com/cwindolf/dartsort,3493143b1ee7b4e93bb3791939b05b4285f924e1,pip,pass,837,228230,1,43,44,338,8,31
python,https://github.com/Supermaxman/gpt-gleam,dab7a834fca2855c082a009dbf4f60917a29f5ed,pip,pass,633,162816,1,32,31,164,8,31
python,https://github.com/BCStudentSoftwareDevTeam/lsf,0ecfa6240991895ae7995435a59a2d6a6ff2830d,pip,pass,709,168757,1,80,32,149,8,31
python,https://github.com/ecosystem2/FastSvelte3Pback,85573b074e49a804c2d20e2e8f8029ebaeb3187c,pip,pass,630,162605,1,64,33,174,8,31
python,https://github.com/trubyroid/diabetes_bot,c6a891d0cd685ae254af4bb90506e34c91132245,pip,pass,630,162446,1,7,17,111,8,31
python,https://github.com/ivapylibs/Surveillance,304aa05b95dd9676b69f90c952f77ed09a14cb1f,pip,pass,695,168495,1,55,41,267,8,31
python,https://github.com/migueldecampos/license_plate_detection,9bad4b2c4072a62af5c6e99c098120a866c4490f,pip,pass,624,162323,1,39,67,283,8,31
python,https://github.com/Ruairi-osul/calcium-clear,34b5bd167ced1fc3242815bf1da3322ffb4b69af,pip,pass,649,163049,1,116,66,718,8,31
python,https://github.com/joseph-nagel/vae-intro,3d5848436517dca19597904add326af23b2384d1,pip,pass,637,162871,1,174,113,853,8,31
python,https://github.com/oxcamne/oxcam,5bcaca2e224145b0fd9703c838e5aa695ae28f30,pip,pass,636,165381,1,10,18,117,8,31
python,https://github.com/yaleman/TA-pushover,3c4dcb86c683cc80bf0022c5bfdb6b231b5093bf,pip,pass,626,162572,1,14,18,110,8,31
python,https://github.com/daffarafi/shopping-list,ad0cccdc1879129513ae7a93691675a27327b0ae,pip,pass,635,162226,1,17,27,125,8,31
python,https://github.com/Animoses777/alx-backend-user-data,548256619bb682db7a3c846e012851db0baefc55,pip,pass,648,163218,2,18,28,216,8,31
python,https://github.com/appseed-projects3/05967b6f-7ca3-4939-b179-42a45e2ace17,ff3577e4755c1c87400f6d7181a1621d86965084,pip,pass,658,162658,1,11,27,127,8,31
python,https://github.com/tjdharani/Custom-Ai-Agent,d4fdacb9e502dc6a06fb918e46c7096339da2b51,pip,pass,623,162079,1,80,46,243,8,31
python,https://github.com/MichaelSuarez22/derb,a876981c070896be0310f1bf8d9f62baf7b9d2a3,pip,pass,2278,471301,1,12,44,146,8,31
python,https://github.com/Spico197/azure-openai,6d2a7e7be01cfd90ffd65ca86f995c45c2088384,pip,pass,623,162079,1,16,19,116,8,31
python,https://github.com/leeebo/u3606b_py,60d013eb7761a3fa8d8f68e17ce41dfbab926840,pip,pass,623,162218,1,2,16,113,8,31
python,https://github.com/v-ly/osu-cs361-microservice,496de434d2b41ea7c6b0435b69cb8726e99c76ed,pip,pass,626,162207,1,6,17,109,8,31
python,https://github.com/Kingzbrian/alx-higher_level_programming,e4b070db43c3bae3e7244380c5a81175c1c3a68a,pip,pass,929,165204,2,7,25,207,8,31
python,https://github.com/justinchiu/spdod,5e87c603ac3568ebb1db65399bf171d1fd898648,pip,pass,625,162284,1,103,49,296,8,31
python,https://github.com/CS3219-AY2324S1/ay2324s1-assignment-6-g57,52fdaa1c216194b7cdebd836a258a799036cccce,pip,pass,624,162154,1,22,21,114,8,31
python,https://github.com/Admirepowered/skland-checkin,ad3c0c2fe92468406c2d2361d9664a074a713d07,pip,pass,628,162390,1,6,17,110,8,31
python,https://github.com/Erickbci/Python---Microsoft,d2ab27ddf9ff0aed1a01dd87759844edca12b88f,pip,pass,630,162082,2,2,22,205,8,31
python,https://github.com/terminal-labs/htmx_demos,1b6737b9bc45270d3fe85990f61f793095ef9ae5,pip,pass,631,162150,1,4,23,120,8,31
python,https://github.com/Ninjarosey/beifen,c52607b9840f994b356ac35b41c47a12e3d5babf,pip,pass,812,179516,1,107,149,221,8,31
python,https://github.com/viswajith001/new_task,d34c026366aa9194e6513497d53b16f437d125de,pip,pass,655,162829,1,6,26,127,8,31
python,https://github.com/1303148295/devilzou_pandora_CLOUD,4bd69cc7409b135a1d4fe73f6112de539c2a4472,pip,pass,623,162039,1,31,22,118,8,31
python,https://github.com/yunochi/misskey-instance-purge,5b7e14be083566c016320a0feb0f227f01fd9299,pip,pass,624,162149,1,6,17,108,8,31
python,https://github.com/chelosky/wsp_stickers,87d37ec85cf0c85b2666d4d34de364b0601537cc,pip,pass,623,162132,1,4,18,110,8,31
python,https://github.com/BarashekShaun/compendium,e31d6c84cd72da107471cbf7e72e85dc85717831,pip,pass,637,162558,1,9,26,127,8,31
python,https://github.com/jamesx00/django-omise,a9e1ea9d4fa5697b637198bea887867b00d15efc,pip,pass,675,166430,1,12,16,112,8,31
python,https://github.com/chuyeee/forNHN,0a5bd8a9109ace4a1e0fac5f7ddc3ac1f155887a,pip,pass,623,162037,1,7,17,112,8,31
python,https://github.com/hakobya4/recipe-app,a4c02941d7de30dc69a7c6a446fec8c8637dcc1b,pip,pass,637,162363,1,5,39,185,8,31
python,https://github.com/lucassalzotto-dat/efi_py_dev,2bb54625a4f47fb036ef70bc45b9eda0890b90e5,pip,pass,1573,478728,1,15,26,154,8,31
python,https://github.com/amitraikkr/aws-serverless-chatbot-backend,c6b98760e8d162f33890f9de1c98c81ca2c025f6,pip,pass,1279,285225,3,35,55,549,8,31
python,https://github.com/oushinco/llava-gradiowebserver,5d12d970ca5ae93869bc0ff8bff53c1660e37fb5,pip,pass,692,169654,1,88,94,1042,8,31
python,https://github.com/haeter525/codeql_test,ddcecc9f8776caa26817a40f0b47d00295a4e888,pip,pass,642,163467,2,115,171,303,8,31
python,https://github.com/dumpl1n/jigsaw,b9a29bd0ec3fd7882cd3beda0ec647ce26aa46dc,pip,pass,1231,326594,1,5,22,110,8,31
python,https://github.com/ephess-uni/exercise-set-4-yelchurivasanth,e57191a8d3b47feae96c7254092db0c476491376,pip,pass,632,162253,1,10,19,110,8,31
python,https://github.com/ansible-collections/netapp.ontap,0b6323aa3936a68ad049d39b3a93e9b09b6105b4,pip,pass,986,255086,3,32,37,345,8,31
python,https://github.com/chaz-cox/Best_Price_Search,3fb718418047724720df0c8bd78ccf3648db99f2,pip,pass,632,162941,1,6,22,122,8,31
python,https://github.com/R0ma111kaaa/pygamePlatformer,f6ef755b439b03c1e7538f8aa032056e03f4b59b,pip,pass,629,162523,1,2,18,112,8,31
python,https://github.com/thispl/rimspro,6598672bb011b7f4d657e00fc78d6706d836430e,pip,pass,660,162187,1,1,18,110,8,31
python,https://github.com/Fattehali/CloudOps_Module4_Class9_Repo3_Python_ContinuousDelivery,2e16d00451cdda4411f6dcb8dcabec6c1c59935f,pip,pass,645,162460,1,34,24,122,8,31
python,https://github.com/holtzmanjon/tools,dcc45c0f27c008ee79d8576aecd9be0d6750f318,pip,pass,631,162909,2,74,39,200,8,31
